run_id,platform,device_model,os_version,build_type,app_version,scenario,metric,iteration,value,unit,server_ms,recorded_at
run_1788714025977,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,626.395,ms,19.496,2026-09-06T17:00:26.438Z
run_1788713908589,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,559.204,ms,23.488,2026-09-06T16:58:28.977Z
run_1788713917532,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,622.27,ms,22.654,2026-09-06T16:58:37.987Z
run_1788713926101,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,582.911,ms,22.385,2026-09-06T16:58:46.525Z
run_1788713934800,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,600.582,ms,19.675,2026-09-06T16:58:55.236Z
run_1788713944102,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,585.069,ms,6.446,2026-09-06T16:59:04.506Z
run_1788713954140,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,548.977,ms,6.743,2026-09-06T16:59:14.523Z
run_1788713963201,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,567.403,ms,20.154,2026-09-06T16:59:23.604Z
run_1788713971445,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,628.379,ms,18.262,2026-09-06T16:59:31.864Z
run_1788713981304,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,568.995,ms,19.191,2026-09-06T16:59:41.715Z
run_1788713990286,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,628.314,ms,10.425,2026-09-06T16:59:50.706Z
run_1788713998665,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,557.457,ms,9.524,2026-09-06T16:59:59.061Z
run_1788714008231,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,594.73,ms,18.586,2026-09-06T17:00:08.667Z
run_1788714017200,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,813.178,ms,18.559,2026-09-06T17:00:17.801Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,1378.706,ms,29.13,2026-09-06T17:33:29.102Z
run_1788714035828,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,556.051,ms,12.41,2026-09-06T17:00:36.225Z
run_1788714044918,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,556.401,ms,9.258,2026-09-06T17:00:45.296Z
run_1788714053976,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,573.017,ms,20.254,2026-09-06T17:00:54.385Z
run_1788714062788,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,595.324,ms,7.228,2026-09-06T17:01:03.189Z
run_1788714071787,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,604.799,ms,22.009,2026-09-06T17:01:12.221Z
run_1788714080333,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,580.379,ms,14.203,2026-09-06T17:01:20.750Z
run_1788714089719,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,610.769,ms,20.471,2026-09-06T17:01:30.135Z
run_1788714099286,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,569.849,ms,18.585,2026-09-06T17:01:39.683Z
run_1788714108016,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,566.194,ms,17.066,2026-09-06T17:01:48.407Z
run_1788714116698,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,711.364,ms,16.364,2026-09-06T17:01:57.214Z
run_1788714126660,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,525.66,ms,10.766,2026-09-06T17:02:07.024Z
run_1788714135347,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,577.046,ms,24.622,2026-09-06T17:02:15.758Z
run_1788714144279,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,656.736,ms,16.019,2026-09-06T17:02:24.745Z
run_1788714153256,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,594.157,ms,12.762,2026-09-06T17:02:33.641Z
run_1788714161839,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,565.845,ms,17.742,2026-09-06T17:02:42.238Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,687.054,ms,49.988,2026-09-06T17:03:58.303Z
run_1788713897595,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S1,STARTUP_MS,1,627.543,ms,48.697,2026-09-06T16:58:18.043Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,1,99.772,ms,5.216,2026-09-06T17:33:50.334Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,1,98.821,ms,8.718,2026-09-06T17:04:02.249Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,2,116.201,ms,8.509,2026-09-06T17:04:10.395Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,2,116.155,ms,4.817,2026-09-06T17:34:08.422Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,3,115.489,ms,18.222,2026-09-06T17:04:17.939Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,3,115.845,ms,11.313,2026-09-06T17:34:26.026Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,4,98.043,ms,12.422,2026-09-06T17:04:25.366Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,4,106.533,ms,6.308,2026-09-06T17:34:43.614Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,5,130.917,ms,14.428,2026-09-06T17:04:33.695Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,5,117.324,ms,9.08,2026-09-06T17:35:02.203Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,6,113.599,ms,10.002,2026-09-06T17:04:41.356Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,6,113.915,ms,7.267,2026-09-06T17:35:19.904Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,7,114.481,ms,7.923,2026-09-06T17:35:38.242Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,7,135.262,ms,13.063,2026-09-06T17:04:49.321Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,8,114.737,ms,4.221,2026-09-06T17:35:56.030Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,8,130.918,ms,10.635,2026-09-06T17:04:57.761Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,9,143.673,ms,15.198,2026-09-06T17:05:05.152Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,9,114.099,ms,9.598,2026-09-06T17:36:13.950Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,10,132.51,ms,13.292,2026-09-06T17:05:13.251Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,10,98.998,ms,4.865,2026-09-06T17:36:32.305Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,11,113.926,ms,6.058,2026-09-06T17:36:50.525Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,11,117.884,ms,7.92,2026-09-06T17:05:20.881Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,12,130.347,ms,3.998,2026-09-06T17:37:08.279Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,12,147.524,ms,6.759,2026-09-06T17:05:28.606Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,13,117.021,ms,10.87,2026-09-06T17:37:26.369Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,13,131.297,ms,16.487,2026-09-06T17:05:36.252Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,14,115.185,ms,12.003,2026-09-06T17:05:43.696Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,14,114.165,ms,4.504,2026-09-06T17:37:44.420Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,15,131.998,ms,8.227,2026-09-06T17:05:52.091Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,15,115.016,ms,8.836,2026-09-06T17:38:02.476Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,16,114.305,ms,9.517,2026-09-06T17:05:59.285Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,16,130.431,ms,7.551,2026-09-06T17:38:20.612Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,17,149.981,ms,28.282,2026-09-06T17:06:07.131Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,17,117.266,ms,13.142,2026-09-06T17:38:38.284Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,18,114.53,ms,10.198,2026-09-06T17:38:55.422Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,18,131.363,ms,14.851,2026-09-06T17:06:14.858Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,19,114.454,ms,5.808,2026-09-06T17:39:15.108Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,19,148.304,ms,17.57,2026-09-06T17:06:22.753Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,20,114.51,ms,13.501,2026-09-06T17:06:31.197Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,20,130.598,ms,14.958,2026-09-06T17:39:33.178Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,21,131.129,ms,9.157,2026-09-06T17:06:38.358Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,21,117.235,ms,5.504,2026-09-06T17:39:50.602Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,22,130.348,ms,8.734,2026-09-06T17:40:08.021Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,22,131.609,ms,8.141,2026-09-06T17:06:45.870Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,23,130.376,ms,7.144,2026-09-06T17:06:53.681Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,23,115.077,ms,8.588,2026-09-06T17:40:27.807Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,24,130.861,ms,9.361,2026-09-06T17:07:01.675Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,24,130.825,ms,3.647,2026-09-06T17:40:45.129Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,25,162.11,ms,5.176,2026-09-06T17:41:03.697Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,25,130.615,ms,15.34,2026-09-06T17:07:10.686Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,26,115.357,ms,9.129,2026-09-06T17:41:21.171Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,26,130.359,ms,12.073,2026-09-06T17:07:18.080Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,27,110.731,ms,4.308,2026-09-06T17:07:25.654Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,27,168.633,ms,22.231,2026-09-06T17:41:41.543Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,28,130.566,ms,7.138,2026-09-06T17:07:33.203Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,28,98.978,ms,8.274,2026-09-06T17:41:59.178Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,29,130.679,ms,13.488,2026-09-06T17:07:40.614Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,29,101.966,ms,6.846,2026-09-06T17:42:18.115Z
run_1788714237862,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,30,132.545,ms,10.216,2026-09-06T17:07:49.127Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S2,UI_RESPONSE_MS,30,130.862,ms,9.336,2026-09-06T17:42:36.734Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,1,0.02,ms,,2026-09-06T17:33:59.045Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,2,0.011,ms,,2026-09-06T17:34:17.216Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,3,0.019,ms,,2026-09-06T17:34:34.737Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,4,0.026,ms,,2026-09-06T17:34:52.775Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,5,0.01,ms,,2026-09-06T17:35:11.173Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,6,0.017,ms,,2026-09-06T17:35:29.152Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,7,0.022,ms,,2026-09-06T17:35:47.272Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,8,0.021,ms,,2026-09-06T17:36:05.508Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,9,0.018,ms,,2026-09-06T17:36:23.512Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,10,0.02,ms,,2026-09-06T17:36:41.517Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,11,0.018,ms,,2026-09-06T17:36:59.687Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,12,0.025,ms,,2026-09-06T17:37:17.658Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,13,0.016,ms,,2026-09-06T17:37:35.795Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,14,0.028,ms,,2026-09-06T17:37:53.384Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,15,0.024,ms,,2026-09-06T17:38:11.538Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,16,0.032,ms,,2026-09-06T17:38:30.007Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,17,0.021,ms,,2026-09-06T17:38:47.145Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,18,0.022,ms,,2026-09-06T17:39:05.933Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,19,0.021,ms,,2026-09-06T17:39:24.770Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,20,0.021,ms,,2026-09-06T17:39:42.224Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,21,0.027,ms,,2026-09-06T17:39:59.781Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,22,0.028,ms,,2026-09-06T17:40:17.783Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,23,0.024,ms,,2026-09-06T17:40:36.603Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,24,0.027,ms,,2026-09-06T17:40:54.807Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,25,0.025,ms,,2026-09-06T17:41:12.763Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,26,0.026,ms,,2026-09-06T17:41:30.715Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,27,0.029,ms,,2026-09-06T17:41:50.886Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,28,0.026,ms,,2026-09-06T17:42:08.958Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,29,0.026,ms,,2026-09-06T17:42:27.777Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,UI_RESPONSE_MS,30,0.023,ms,,2026-09-06T17:42:45.947Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,1,66.728,ms,27.864,2026-09-06T17:33:59.045Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,2,49.929,ms,17.2,2026-09-06T17:34:17.216Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,3,49.385,ms,13.839,2026-09-06T17:34:34.737Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,4,49.252,ms,17.749,2026-09-06T17:34:52.775Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,5,62.055,ms,15.641,2026-09-06T17:35:11.173Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,6,52.533,ms,17.625,2026-09-06T17:35:29.152Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,7,51.357,ms,19.082,2026-09-06T17:35:47.272Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,8,49.07,ms,14.986,2026-09-06T17:36:05.508Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,9,33.511,ms,9.677,2026-09-06T17:36:23.513Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,10,50.915,ms,23.226,2026-09-06T17:36:41.517Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,11,50.101,ms,18.286,2026-09-06T17:36:59.687Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,12,48.765,ms,20.877,2026-09-06T17:37:17.658Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,13,33.949,ms,10.972,2026-09-06T17:37:35.795Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,14,49.992,ms,11.565,2026-09-06T17:37:53.384Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,15,49.74,ms,17.892,2026-09-06T17:38:11.538Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,16,50.332,ms,9.28,2026-09-06T17:38:30.007Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,17,50.465,ms,25.105,2026-09-06T17:38:47.145Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,18,99.881,ms,26.841,2026-09-06T17:39:05.933Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,19,66.138,ms,27.349,2026-09-06T17:39:24.770Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,20,49.751,ms,11.844,2026-09-06T17:39:42.224Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,21,50.779,ms,19.4,2026-09-06T17:39:59.781Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,22,48.855,ms,17.757,2026-09-06T17:40:17.783Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,23,49.228,ms,19.032,2026-09-06T17:40:36.603Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,24,49.6,ms,13.32,2026-09-06T17:40:54.807Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,25,50.954,ms,15.973,2026-09-06T17:41:12.763Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,26,48.812,ms,18.334,2026-09-06T17:41:30.715Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,27,50.288,ms,17.597,2026-09-06T17:41:50.886Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,28,68.182,ms,21.117,2026-09-06T17:42:08.958Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,29,50.12,ms,18.776,2026-09-06T17:42:27.777Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,API_REQUEST_MS,30,49.873,ms,14.348,2026-09-06T17:42:45.947Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,1,71.777,ms,,2026-09-06T17:33:59.117Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,2,114.897,ms,17.199,2026-09-06T17:33:59.220Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,3,95.198,ms,,2026-09-06T17:34:17.312Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,4,132.5,ms,9.732,2026-09-06T17:34:17.411Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,5,93.159,ms,,2026-09-06T17:34:34.830Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,6,160.967,ms,11.944,2026-09-06T17:34:34.963Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,7,71.273,ms,,2026-09-06T17:34:52.846Z
run_1788716007949,REACT_NATIVE,2409BRN2CY,android 36,RELEASE,1.0.0,S3,RENDER_MS,8,143.462,ms,8.766,2026-09-06T17:34:52.973Z
