session_id,run_id,platform,device_model,os_version,build_type,app_version,scenario,metric,iteration,value,unit,server_ms,recorded_at_ms,recorded_at_utc
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,26,114.572,ms,4.955,1788954781078,2026-09-09T11:53:01.078Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,27,140.081,ms,9.514,1788954788215,2026-09-09T11:53:08.215Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,28,131.321,ms,11.228,1788954795485,2026-09-09T11:53:15.485Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,29,131.44,ms,11.487,1788954802746,2026-09-09T11:53:22.746Z
ses_04,ses_04_S2,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S2,UI_RESPONSE_MS,30,114.289,ms,3.373,1788954810158,2026-09-09T11:53:30.158Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,STARTUP_MS,1,656.689,ms,31.02,1788955716555,2026-09-09T12:08:36.555Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,1,114.691,ms,5.428,1788955736569,2026-09-09T12:08:56.569Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,2,115.941,ms,6.826,1788955754457,2026-09-09T12:09:14.457Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,3,124.302,ms,5.609,1788955772188,2026-09-09T12:09:32.188Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,4,149.912,ms,10.596,1788955789353,2026-09-09T12:09:49.353Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,5,114.72,ms,7.345,1788955806838,2026-09-09T12:10:06.838Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,6,112.997,ms,7.154,1788955824391,2026-09-09T12:10:24.391Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,7,113.847,ms,3.995,1788955842079,2026-09-09T12:10:42.079Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,8,131.76,ms,11.762,1788955859852,2026-09-09T12:10:59.852Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,9,114.955,ms,12.803,1788955877505,2026-09-09T12:11:17.505Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,10,113.918,ms,8.36,1788955894360,2026-09-09T12:11:34.360Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,11,136.518,ms,7.79,1788955911587,2026-09-09T12:11:51.587Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,12,114.134,ms,8.884,1788955929869,2026-09-09T12:12:09.869Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,13,116.508,ms,7.642,1788955947158,2026-09-09T12:12:27.158Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,14,115.58,ms,8.437,1788955964528,2026-09-09T12:12:44.528Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,15,113.832,ms,4.193,1788955982481,2026-09-09T12:13:02.481Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,16,147.061,ms,13.173,1788955999837,2026-09-09T12:13:19.837Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,17,113.849,ms,6.53,1788956017641,2026-09-09T12:13:37.641Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,18,130.303,ms,9.561,1788956034945,2026-09-09T12:13:54.945Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,19,132.452,ms,8.002,1788956052469,2026-09-09T12:14:12.469Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,20,114.133,ms,7.224,1788956069455,2026-09-09T12:14:29.455Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,21,113.565,ms,4.515,1788956086193,2026-09-09T12:14:46.193Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,22,113.641,ms,12.936,1788956103731,2026-09-09T12:15:03.731Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,23,114.735,ms,2.762,1788956121036,2026-09-09T12:15:21.036Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,24,113.518,ms,3.67,1788956138073,2026-09-09T12:15:38.073Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,25,129.982,ms,8.327,1788956155761,2026-09-09T12:15:55.761Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,26,147.4,ms,12.573,1788956173450,2026-09-09T12:16:13.450Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,27,130.4,ms,6.841,1788956190654,2026-09-09T12:16:30.654Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,28,136.893,ms,14.685,1788956208532,2026-09-09T12:16:48.532Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,29,99.482,ms,3.432,1788956225448,2026-09-09T12:17:05.448Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,UI_RESPONSE_MS,30,113.35,ms,6.291,1788956243184,2026-09-09T12:17:23.184Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,1,50.468,ms,13.105,1788955745649,2026-09-09T12:09:05.649Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,2,49.258,ms,13.192,1788955763320,2026-09-09T12:09:23.320Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,3,50.626,ms,8.656,1788955780810,2026-09-09T12:09:40.810Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,4,49.41,ms,15.19,1788955798346,2026-09-09T12:09:58.346Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,5,67.359,ms,14.131,1788955815618,2026-09-09T12:10:15.618Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,6,49.926,ms,12.641,1788955833338,2026-09-09T12:10:33.338Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,7,50.47,ms,15.23,1788955851360,2026-09-09T12:10:51.360Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,8,50.916,ms,6.722,1788955868814,2026-09-09T12:11:08.814Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,9,49.918,ms,12.124,1788955885951,2026-09-09T12:11:25.951Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,10,50.123,ms,11.376,1788955903057,2026-09-09T12:11:43.057Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,11,66.179,ms,13.241,1788955921393,2026-09-09T12:12:01.393Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,12,66.092,ms,17.681,1788955938682,2026-09-09T12:12:18.682Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,13,50.853,ms,7.7,1788955956054,2026-09-09T12:12:36.054Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,14,65.67,ms,29.411,1788955973440,2026-09-09T12:12:53.440Z
